GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
5001,292.91,837.89,988.84,-778.55,-6897.8,387.79,3908.19,-1495.83,42.34,-1260.73,-1453.49,-2714.23
5002,335.32,840.52,990.16,-759.85,-6944.47,392.15,3918.81,-1467.49,42.83,-1227.36,-1424.66,-2652.02
5003,322.23,787.69,998.06,-765.48,-6978.04,383.51,3920.11,-1455.02,43.12,-1331.93,-1411.91,-2743.83
5004,306.1,808.36,977.22,-763.69,-6973.43,406.36,3956.85,-1469.14,42.72,-1282.23,-1426.42,-2708.65
5005,338.2,798.92,984.34,-772.2,-6981.13,393.47,3928.5,-1452.85,43.31,-1309.9,-1409.54,-2719.44
5006,294.67,830.5,971.69,-765.89,-6988.42,388.73,3899.01,-1410.1,43.28,-1369.7,-1366.82,-2736.52
5007,319.21,780.5,988.07,-779.56,-6992.89,398.79,3929.26,-1425.06,41.64,-1356.62,-1383.42,-2740.04
5008,320.18,833.68,982.3,-752.08,-6981.28,395.85,3902.83,-1445.32,43.58,-1298.53,-1401.74,-2700.26
5009,310.81,816.33,987.56,-762.3,-6926.59,395.45,3955.14,-1501.4,42.83,-1223.6,-1458.56,-2682.16
5010,309.81,792.71,1008.73,-781.02,-6932.1,401.63,3922.8,-1480.56,42.46,-1277.43,-1438.1,-2715.54
5011,322.17,826.71,993.34,-763.75,-6940.63,393.1,3935.48,-1475.95,42.74,-1233.58,-1433.21,-2666.79
5012,333.19,798.27,980.27,-750.64,-6916.91,391.97,3923.35,-1503.81,42.75,-1240.5,-1461.07,-2701.57
5013,335.68,836.7,1005.03,-781.35,-6967.58,391.07,3960.87,-1467.59,42.72,-1219.59,-1424.87,-2644.46
5014,326.19,813.12,1013.14,-777.88,-6885.17,388.65,3917.91,-1525.36,43.48,-1204.05,-1481.88,-2685.92
5015,300.65,798.23,1015.65,-767.54,-6948.94,401.3,3911.01,-1470.02,42.15,-1289.63,-1427.87,-2717.5
5016,333.6,823.79,1006.31,-740.04,-6905.29,400.88,3870.41,-1473.61,43.68,-1210.34,-1429.93,-2640.27
5017,313.09,849.87,1007.6,-779.31,-6895.19,384.78,3887.38,-1487.96,43.58,-1231.78,-1444.38,-2676.16
5018,311.66,796.33,969.77,-756.46,-6875.16,387.15,3884.08,-1495.77,42.87,-1282.64,-1452.9,-2735.54
5019,293.65,833.98,986.15,-760.2,-6896.76,400.24,3884.37,-1495.32,43.47,-1258.57,-1451.85,-2710.41
5020,326.33,826.28,976.36,-742.57,-6921.16,394.25,3922.07,-1502.66,44.67,-1218.45,-1457.99,-2676.45
5021,296.9,821.79,978.52,-750.07,-6983.82,403.76,3904.3,-1432.48,43.77,-1328.64,-1388.71,-2717.35
5022,317.54,845.36,968.86,-768.38,-6968.18,385.76,3895.86,-1436.22,42.17,-1323.18,-1394.05,-2717.23
5023,298.23,854.65,1008.52,-773.24,-6985.36,391.32,3927.53,-1435.24,43.63,-1278.35,-1391.61,-2669.97
5024,308.1,846.92,1006.44,-766.32,-6953.81,383.25,3915.09,-1469.24,42.53,-1260.33,-1426.72,-2687.05
5025,313.2,842.45,970.53,-743.65,-6993.14,397.19,3942.26,-1457.59,43.45,-1271.15,-1414.15,-2685.3
5026,328.12,845.42,969.95,-757.09,-6958.84,384.29,3919.03,-1454.97,42.68,-1269.13,-1412.29,-2681.41
5027,328.78,802.0,985.69,-773.73,-6956.61,383.59,3884.13,-1446.17,43.45,-1346.14,-1402.71,-2748.85
5028,315.33,838.14,968.16,-755.76,-6883.87,395.21,3884.96,-1490.22,42.57,-1237.83,-1447.65,-2685.48
5029,328.28,824.92,1010.66,-759.6,-6972.84,389.21,3892.55,-1433.66,43.33,-1286.82,-1390.33,-2677.15
5030,319.64,859.36,957.58,-769.54,-6995.45,395.02,3923.37,-1424.25,42.21,-1310.02,-1382.04,-2692.06
5031,305.97,856.83,1002.45,-783.1,-6971.06,386.63,3920.79,-1452.65,42.66,-1281.48,-1409.99,-2691.47
5032,325.07,789.83,990.04,-764.04,-6995.27,387.52,3904.9,-1428.46,42.67,-1361.94,-1385.79,-2747.73
5033,358.33,815.56,984.0,-782.86,-6965.22,389.18,3917.1,-1446.78,43.05,-1283.92,-1403.73,-2687.65
5034,334.27,827.36,991.33,-759.59,-6931.04,393.14,3881.75,-1451.81,44.29,-1262.78,-1407.53,-2670.31
5035,305.54,842.75,1013.7,-766.5,-6854.35,382.43,3880.99,-1533.39,44.24,-1195.44,-1489.15,-2684.59
5036,311.32,836.09,977.56,-763.08,-7013.03,391.5,3909.53,-1396.15,43.44,-1350.11,-1352.7,-2702.81
5037,335.21,828.85,1009.17,-756.86,-6986.38,373.19,3905.37,-1432.04,44.04,-1291.45,-1388.01,-2679.45
5038,307.96,817.4,983.51,-770.7,-6942.11,415.35,3946.64,-1490.51,42.94,-1241.97,-1447.57,-2689.54
5039,289.54,865.1,975.33,-767.49,-6947.1,398.76,3913.23,-1434.58,43.38,-1272.65,-1391.2,-2663.85
5040,322.27,795.25,990.9,-756.03,-6995.58,389.1,3892.71,-1426.38,44.6,-1361.36,-1381.77,-2743.14
5041,315.34,821.35,984.56,-753.56,-6933.25,403.83,3912.32,-1464.29,43.46,-1249.4,-1420.83,-2670.23
5042,297.71,803.42,994.57,-741.72,-7000.71,401.65,3946.51,-1447.01,45.71,-1298.57,-1401.3,-2699.87
5043,312.59,898.61,992.04,-747.0,-6957.65,390.41,3917.24,-1447.26,43.01,-1193.76,-1404.24,-2598.0
5044,315.96,851.66,1005.36,-758.79,-6900.61,391.84,3921.56,-1514.72,43.92,-1173.02,-1470.8,-2643.82
5045,319.68,834.26,1012.58,-754.87,-6954.57,408.2,3890.95,-1461.41,43.24,-1243.77,-1418.16,-2661.93
5046,314.82,879.95,996.15,-767.04,-6992.0,387.01,3867.23,-1403.75,42.2,-1313.9,-1361.55,-2675.44
5047,320.96,839.54,986.5,-763.72,-6954.46,395.36,3869.87,-1423.59,43.82,-1305.94,-1379.78,-2685.72
5048,316.18,788.66,982.37,-756.21,-7056.08,397.86,3935.55,-1382.0,42.68,-1391.67,-1339.32,-2730.99
5049,314.27,803.77,973.84,-752.94,-6943.5,391.94,3890.54,-1462.39,43.01,-1322.08,-1419.39,-2741.46
5050,310.82,796.46,984.53,-777.3,-6986.77,398.14,3914.24,-1418.04,42.29,-1359.88,-1375.74,-2735.62
5051,303.97,858.2,986.0,-745.79,-7009.17,395.73,3927.96,-1442.17,44.56,-1283.11,-1397.61,-2680.72
5052,336.01,831.76,988.74,-757.6,-6935.67,396.26,3914.34,-1454.16,42.65,-1226.16,-1411.5,-2637.66
5053,316.62,838.59,977.57,-755.24,-6927.79,384.93,3888.43,-1453.28,42.69,-1276.9,-1410.59,-2687.49
5054,314.92,823.47,994.24,-754.66,-6984.51,403.66,3918.34,-1426.62,42.45,-1284.54,-1384.16,-2668.71
5055,333.97,832.61,977.01,-754.02,-6945.86,374.49,3911.66,-1462.34,43.58,-1270.14,-1418.76,-2688.9
5056,344.81,819.28,963.99,-718.79,-6943.65,400.44,3905.96,-1470.85,44.49,-1227.95,-1426.36,-2654.31
5057,317.93,785.56,1004.29,-748.12,-6966.72,402.38,3923.05,-1435.58,43.21,-1281.63,-1392.37,-2674.0
5058,292.97,868.11,968.34,-769.67,-6912.24,387.21,3887.37,-1475.44,44.09,-1277.91,-1431.35,-2709.26
5059,314.8,838.59,971.95,-734.66,-6939.93,388.16,3884.86,-1467.66,45.97,-1276.23,-1421.69,-2697.92
5060,319.67,853.43,967.48,-761.44,-6930.85,399.24,3899.13,-1453.24,43.66,-1253.33,-1409.57,-2662.9
5061,347.09,876.92,995.27,-759.8,-6945.95,380.91,3885.63,-1447.39,44.02,-1219.92,-1403.37,-2623.3
5062,308.15,854.24,966.31,-752.02,-6954.99,386.08,3937.58,-1481.16,45.11,-1254.66,-1436.05,-2690.71
5063,316.17,847.15,1007.2,-743.66,-6974.96,377.66,3925.22,-1441.91,44.05,-1245.23,-1397.86,-2643.09
5064,302.48,808.98,994.41,-751.98,-6926.26,398.15,3915.4,-1504.27,44.67,-1258.82,-1459.61,-2718.42
5065,316.58,806.48,1017.15,-748.83,-6942.22,403.47,3932.41,-1501.46,44.53,-1214.96,-1456.92,-2671.88
5066,311.47,820.54,1001.22,-766.07,-6872.41,391.16,3908.74,-1514.67,44.97,-1205.36,-1469.69,-2675.05
5067,318.6,836.26,1012.39,-781.14,-6977.98,409.47,3951.53,-1441.66,42.49,-1230.86,-1399.17,-2630.03
5068,307.76,780.8,1001.29,-751.5,-7056.04,399.38,3889.6,-1365.6,43.28,-1428.71,-1322.32,-2751.03
5069,302.83,827.58,1023.02,-782.68,-7024.53,384.82,3938.58,-1397.75,43.17,-1330.37,-1354.59,-2684.96
5070,314.39,838.0,978.47,-760.14,-6976.14,397.07,3916.01,-1446.93,43.28,-1292.35,-1403.65,-2696.0
5071,347.99,814.74,985.06,-762.81,-6928.57,399.04,3928.35,-1490.12,44.9,-1216.2,-1445.23,-2661.43
5072,330.75,837.56,997.8,-740.95,-7017.32,393.53,3917.87,-1412.99,44.88,-1280.76,-1368.11,-2648.87
5073,308.76,822.72,989.96,-756.74,-6995.78,402.98,3892.38,-1401.98,42.74,-1335.72,-1359.24,-2694.96
5074,308.14,837.23,995.04,-757.33,-6884.9,401.82,3886.59,-1479.35,44.42,-1213.4,-1434.93,-2648.33
5075,322.01,826.15,985.54,-745.95,-6930.25,392.93,3877.88,-1436.68,44.13,-1271.68,-1392.55,-2664.23
5076,314.35,820.93,988.51,-760.02,-6988.09,396.34,3918.83,-1416.69,43.78,-1309.15,-1372.91,-2682.06
5077,322.17,799.63,984.3,-754.2,-7010.47,403.17,3908.19,-1394.59,43.38,-1347.22,-1351.21,-2698.43
5078,326.05,854.66,994.71,-751.75,-6909.22,400.15,3888.89,-1456.21,44.75,-1196.5,-1411.47,-2607.97
5079,325.39,839.56,956.72,-783.23,-6889.34,389.18,3891.26,-1478.43,43.41,-1270.45,-1435.02,-2705.48
